"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"CD_ELEICAO";"NM_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"NR_PROTOCOLO_REGISTRO";"DT_REGISTRO";"ST_PESQUISA_PROPRIA";"NR_CNPJ_EMPRESA";"NM_EMPRESA";"NM_EMPRESA_FANTASIA";"DS_CARGO";"DT_INICIO_PESQUISA";"DT_FIM_PESQUISA";"QT_ENTREVISTADO";"CD_CONRE";"NM_ESTATISTICO_RESP";"VR_PESQUISA";"VR_PESQUISA";"DS_METODOLOGIA_PESQUISA";"DS_PLANO_AMOSTRAL";"DS_SISTEMA_CONTROLE";"DS_DADO_MUNICIPIO"
"27/10/2022";"05:31:03";2022;9;"Eleições Gerais 2022";"RS";"RS";"RIO GRANDE DO SUL";"RS069812022";"2022-10-07 19:59:32";"N";"22345021000181";"REAL TIME MIDIA LTDA";"REAL TIME BIG DATA";"Governador";"2022-10-11 00:00:00";"2022-10-12 00:00:00";1000;"10839";"Isabela Zara Cremoneze";"20000,00";"20000,00";"Pesquisa quantitativa, que consiste na realização de entrevistas pessoais, com a aplicação de questionário estruturado junto a uma amostra representativa do eleitorado em estudo. Pesquisa realizada no Estado do Rio Grande do Sul.

";"Representativo do eleitorado da área em estudo, elaborada em três estágios. No primeiro estágio faz-se um sorteio probabilístico dos municípios, onde as entrevistas serão realizadas, pelo método PPT (Probabilidade Proporcional ao Tamanho), tomando o eleitorado como base para tal seleção. 
No segundo estágio faz-se um sorteio probabilístico dos setores censitários, onde as entrevistas serão realizadas, pelo método PPT (Probabilidade Proporcional ao Tamanho), tomando a população de 16 anos ou mais residente nos setores como base para tal seleção. 
No terceiro e último estágio, dentro dos setores sorteados, os respondentes são selecionados através de quotas amostrais proporcionais em função de variáveis significativas, a saber:
 IDADE:
 16-24 (masculino) 12% (feminino) 11%; 
25-34 (masculino) 19% (feminino) 18%;
 35-44 (masculino) 20% (feminino) 19%;
 45-59 (masculino) 25% (feminino) 25%;
 60 e+ (masculino) 24% (feminino) 27%;
INSTRUÇÃO: 
Até Ensino Médio (masculino) 85% (feminino) 80%;
 Ensino Superior (masculino) 15% (feminino) 20%; 
NÍVEL ECONÔMICO: 
Economicamente ativo (masculino) 72% (feminino) 54%;
 Não Economicamente ativo (masculino) 28% (feminino) 46%.
Está prevista eventual ponderação para correção das variáveis sexo e idade, com base nos percentuais anteriormente mencionados, caso ocorram diferenças superiores a 3 pontos percentuais entre o previsto na amostra e a coleta de dados realizada. Para as variáveis de grau de instrução e nível econômico do entrevistado, o fator previsto para ponderação é 1 (resultados obtidos em campo).
 O nível de confiança estimado é de 95% e a margem de erro máxima estimada considerando um modelo de amostragem aleatório simples, é de 3 (três) pontos percentuais para mais ou para menos sobre os resultados encontrados no total da amostra. FONTE DOS DADOS: Censo 2010 | PNADC 2020 | TSE 2022.
";"O trabalho de coleta de dados é acompanhado in loco por supervisores de campo. São selecionados aleatoriamente 15% (quinze por cento) dos questionários para uma verificação posterior com ligações telefônicas para os números indicados nos formulários, em caso de dúvida, o formulário é descartado e o entrevistador chamado para esclarecimentos.";"Será anexado de acordo com a resolução."
"27/10/2022";"05:31:03";2022;9;"Eleições Gerais 2022";"RS";"RS";"RIO GRANDE DO SUL";"RS092602022";"2022-09-17 20:08:14";"N";"22345021000181";"REAL TIME MIDIA LTDA";"REAL TIME BIG DATA";"Governador, Senador";"2022-09-21 00:00:00";"2022-09-22 00:00:00";1000;"10839";"Isabela Zara Cremoneze";"20000,00";"20000,00";"Pesquisa quantitativa, que consiste na realização de entrevistas pessoais, com a aplicação de questionário estruturado junto a uma amostra representativa do eleitorado em estudo. Pesquisa realizada no Estado do Rio Grande do Sul.";"Representativo do eleitorado da área em estudo, elaborada em três estágios. No primeiro estágio faz-se um sorteio probabilístico dos municípios, onde as entrevistas serão realizadas, pelo método PPT (Probabilidade Proporcional ao Tamanho), tomando o eleitorado como base para tal seleção. 
No segundo estágio faz-se um sorteio probabilístico dos setores censitários, onde as entrevistas serão realizadas, pelo método PPT (Probabilidade Proporcional ao Tamanho), tomando a população de 16 anos ou mais residente nos setores como base para tal seleção. 
No terceiro e último estágio, dentro dos setores sorteados, os respondentes são selecionados através de quotas amostrais proporcionais em função de variáveis significativas, a saber:
 IDADE:
 16-24 (masculino) 12% (feminino) 11%; 
25-34 (masculino) 19% (feminino) 18%;
 35-44 (masculino) 20% (feminino) 19%;
 45-59 (masculino) 25% (feminino) 25%;
 60 e+ (masculino) 24% (feminino) 27%;
INSTRUÇÃO: 
Até Ensino Médio (masculino) 85% (feminino) 80%;
 Ensino Superior (masculino) 15% (feminino) 20%; 
NÍVEL ECONÔMICO: 
Economicamente ativo (masculino) 72% (feminino) 54%;
 Não Economicamente ativo (masculino) 28% (feminino) 46%.
Está prevista eventual ponderação para correção das variáveis sexo e idade, com base nos percentuais anteriormente mencionados, caso ocorram diferenças superiores a 3 pontos percentuais entre o previsto na amostra e a coleta de dados realizada. Para as variáveis de grau de instrução e nível econômico do entrevistado, o fator previsto para ponderação é 1 (resultados obtidos em campo).
 O nível de confiança estimado é de 95% e a margem de erro máxima estimada considerando um modelo de amostragem aleatório simples, é de 3 (três) pontos percentuais para mais ou para menos sobre os resultados encontrados no total da amostra. FONTE DOS DADOS: Censo 2010 | PNADC 2020 | TSE 2022.
";"O trabalho de coleta de dados é acompanhado in loco por supervisores de campo. São selecionados aleatoriamente 15% (quinze por cento) dos questionários para uma verificação posterior com ligações telefônicas para os números indicados nos formulários, em caso de dúvida, o formulário é descartado e o entrevistador chamado para esclarecimentos.";"Será anexado de acordo com a resolução."
"27/10/2022";"05:31:03";2022;9;"Eleições Gerais 2022";"RS";"RS";"RIO GRANDE DO SUL";"RS024222022";"2022-05-21 15:45:57";"N";"22345021000181";"REAL TIME MIDIA LTDA";"REAL TIME BIG DATA";"Governador, Senador";"2022-05-23 00:00:00";"2022-05-24 00:00:00";1500;"10839";"Isabela Zara Cremoneze";"20000,00";"20000,00";"A abordagem utilizada consiste na aplicação de uma amostragem aleatória representativa da população residente no Estado do Rio Grande do Sul, com 16 anos ou mais de idade. A amostra é selecionada respeitando-se quotas proporcionais controladas por região geográfica, sexo e faixa etária, escolaridade e renda de acordo com distribuição da população eleitoral apresentada pelo TSE ( https://www.tse.jus.br/eleicoes/estatisticas/estatisticas-eleitorais) e do CENSO 2010. 
";"O plano Amostral segundo os itens exigidos por lei seguem descritos: 
Universo: Eleitorado do Estado do Rio Grande do Sul, com 16 anos ou mais. 
Amostragem - A pesquisa irá entrevistar 1500 eleitores.
Coeficiente de confiança e margem de erro - A amostra a nível municipal tem uma margem de erro de aproximadamente 3% para um intervalo e confiança de 95% 
As ponderações em relação a sexo, idade, grau de instrução e nível econômico, estão descritas no questionário refletindo estatisticamente a proporção do eleitorado consultado. 
Sexo:  Feminino 52,5%; Masculino 47,5%.
Faixa Etária: De 16 a 24 anos 11,4% ; De 25 a 34 anos 18,9%; De 35 a 44 anos 19,2%; De 45 a 59 anos 25,5%; Mais de 60 anos 25,0%.
Grau de Instrução: Até Fundamental Completo 45,0%; Ensino Médio incompleto ou Completo 37,2%;  Ensino Superior Incompleto ou Completo 17,8%.
Renda: Até 2 salários mínimos 75,0%; De 2 a 5 salários mínimos 17,2%;  Acima de 5 salários mínimos 7,8%
Fonte:  https://www.tse.jus.br/eleicoes/estatisticas/estatisticas-eleitorais e https://cidades.ibge.gov.br/brasil/rs/panorama (CENSO 2010)

";"O trabalho de coleta de dados é acompanhado in loco por supervisores de campo. São selecionados aleatoriamente 15% (quinze por cento) dos questionários para uma verificação posterior com ligações telefônicas para os números indicados nos formulários, em caso de dúvida, o formulário é descartado e o entrevistador chamado para esclarecimentos.
";"Em anexo"
"27/10/2022";"05:31:03";2022;9;"Eleições Gerais 2022";"RS";"RS";"RIO GRANDE DO SUL";"RS077282022";"2022-10-14 21:26:10";"N";"22345021000181";"REAL TIME MIDIA LTDA";"REAL TIME BIG DATA";"Governador";"2022-10-18 00:00:00";"2022-10-19 00:00:00";1000;"10839";"Isabela Zara Cremoneze";"10000,00";"10000,00";"Pesquisa quantitativa, que consiste na realização de entrevistas pessoais, com a aplicação de questionário estruturado junto a uma amostra representativa do eleitorado em estudo. Pesquisa realizada no Estado do Rio Grande do Sul.";"Representativo do eleitorado da área em estudo, elaborada em três estágios. No primeiro estágio faz-se um sorteio probabilístico dos municípios, onde as entrevistas serão realizadas, pelo método PPT (Probabilidade Proporcional ao Tamanho), tomando o eleitorado como base para tal seleção. 
No segundo estágio faz-se um sorteio probabilístico dos setores censitários, onde as entrevistas serão realizadas, pelo método PPT (Probabilidade Proporcional ao Tamanho), tomando a população de 16 anos ou mais residente nos setores como base para tal seleção. 
No terceiro e último estágio, dentro dos setores sorteados, os respondentes são selecionados através de quotas amostrais proporcionais em função de variáveis significativas, a saber:
 IDADE:
 16-24 (masculino) 12% (feminino) 11%; 
25-34 (masculino) 19% (feminino) 18%;
 35-44 (masculino) 20% (feminino) 19%;
 45-59 (masculino) 25% (feminino) 25%;
 60 e+ (masculino) 24% (feminino) 27%;
INSTRUÇÃO: 
Até Ensino Médio (masculino) 85% (feminino) 80%;
 Ensino Superior (masculino) 15% (feminino) 20%; 
NÍVEL ECONÔMICO: 
Economicamente ativo (masculino) 72% (feminino) 54%;
 Não Economicamente ativo (masculino) 28% (feminino) 46%.
Está prevista eventual ponderação para correção das variáveis sexo e idade, com base nos percentuais anteriormente mencionados, caso ocorram diferenças superiores a 3 pontos percentuais entre o previsto na amostra e a coleta de dados realizada. Para as variáveis de grau de instrução e nível econômico do entrevistado, o fator previsto para ponderação é 1 (resultados obtidos em campo).
 O nível de confiança estimado é de 95% e a margem de erro máxima estimada considerando um modelo de amostragem aleatório simples, é de 3 (três) pontos percentuais para mais ou para menos sobre os resultados encontrados no total da amostra. FONTE DOS DADOS: Censo 2010 | PNADC 2020 | TSE 2022.
";"O trabalho de coleta de dados é acompanhado in loco por supervisores de campo. São selecionados aleatoriamente 15% (quinze por cento) dos questionários para uma verificação posterior com ligações telefônicas para os números indicados nos formulários, em caso de dúvida, o formulário é descartado e o entrevistador chamado para esclarecimentos.";"Será anexado de acordo com a resolução."
"27/10/2022";"05:31:03";2022;9;"Eleições Gerais 2022";"RS";"RS";"RIO GRANDE DO SUL";"RS042752022";"2022-07-22 20:37:48";"N";"22345021000181";"REAL TIME MIDIA LTDA";"REAL TIME BIG DATA";"Governador, Senador";"2022-07-26 00:00:00";"2022-07-27 00:00:00";1500;"10839";"Isabela Zara Cremoneze";"20000,00";"20000,00";"Pesquisa quantitativa, que consiste na realização de entrevistas pessoais, com a aplicação de questionário estruturado junto a uma amostra representativa do eleitorado em estudo. Pesquisa realizada no Estado do Rio Grande do Sul.";"Representativo do eleitorado da área em estudo, elaborada em três estágios. No primeiro estágio faz-se um sorteio probabilístico dos municípios, onde as entrevistas serão realizadas, pelo método PPT (Probabilidade Proporcional ao Tamanho), tomando o eleitorado como base para tal seleção. 
No segundo estágio faz-se um sorteio probabilístico dos setores censitários, onde as entrevistas serão realizadas, pelo método PPT (Probabilidade Proporcional ao Tamanho), tomando a população de 16 anos ou mais residente nos setores como base para tal seleção. 
No terceiro e último estágio, dentro dos setores sorteados, os respondentes são selecionados através de quotas amostrais proporcionais em função de variáveis significativas, a saber:
 IDADE:
 16-24 (masculino) 12% (feminino) 11%; 
25-34 (masculino) 19% (feminino) 18%;
 35-44 (masculino) 20% (feminino) 19%;
 45-59 (masculino) 25% (feminino) 25%;
 60 e+ (masculino) 24% (feminino) 27%;
INSTRUÇÃO: 
Até Ensino Médio (masculino) 85% (feminino) 80%;
 Ensino Superior (masculino) 15% (feminino) 20%; 
NÍVEL ECONÔMICO: 
Economicamente ativo (masculino) 72% (feminino) 54%;
 Não Economicamente ativo (masculino) 28% (feminino) 46%.
Está prevista eventual ponderação para correção das variáveis sexo e idade, com base nos percentuais anteriormente mencionados, caso ocorram diferenças superiores a 3 pontos percentuais entre o previsto na amostra e a coleta de dados realizada. Para as variáveis de grau de instrução e nível econômico do entrevistado, o fator previsto para ponderação é 1 (resultados obtidos em campo).
 O nível de confiança estimado é de 95% e a margem de erro máxima estimada considerando um modelo de amostragem aleatório simples, é de 3 (três) pontos percentuais para mais ou para menos sobre os resultados encontrados no total da amostra. FONTE DOS DADOS: Censo 2010 | PNADC 2020 | TSE 2022.
";"O trabalho de coleta de dados é acompanhado in loco por supervisores de campo. São selecionados aleatoriamente 15% (quinze por cento) dos questionários para uma verificação posterior com ligações telefônicas para os números indicados nos formulários, em caso de dúvida, o formulário é descartado e o entrevistador chamado para esclarecimentos.";"Em anexo."
"27/10/2022";"05:31:03";2022;9;"Eleições Gerais 2022";"RS";"RS";"RIO GRANDE DO SUL";"RS066332022";"2022-04-12 00:00:00";"N";"22345021000181";"REAL TIME MIDIA LTDA";"REAL TIME BIG DATA";"Governador, Senador";"2022-04-15 00:00:00";"2022-04-16 00:00:00";1200;"10839";"Isabela Zara Cremoneze";"20000,00";"20000,00";"A abordagem utilizada consiste na aplicação de uma amostragem aleatória representativa da população residente no Estado do Rio Grande do Sul, com 16 anos ou mais de idade. A amostra é selecionada respeitando-se quotas proporcionais controladas por região geográfica, sexo e faixa etária, escolaridade e renda de acordo com distribuição da população eleitoral apresentada pelo TSE ( https://www.tse.jus.br/eleicoes/estatisticas/estatisticas-eleitorais) e do CENSO 2010. 

";"O plano Amostral segundo os itens exigidos por lei seguem descritos: 
Universo: Eleitorado do Estado do Rio Grande do Sul, com 16 anos ou mais. 
Amostragem - A pesquisa irá entrevistar 1200 eleitores.
Coeficiente de confiança e margem de erro - A amostra a nível municipal tem uma margem de erro de 3,1% para um intervalo e confiança de 95% 
As ponderações em relação a sexo, idade, grau de instrução e nível econômico, estão descritas no questionário refletindo estatisticamente a proporção do eleitorado consultado. 

Sexo:  Feminino 52,5%; Masculino 47,5%.
Faixa Etária: De 16 a 24 anos 11,4% ; De 25 a 34 anos 18,9%; De 35 a 44 anos 19,2%; De 45 a 59 anos 25,5%; Mais de 60 anos 25,0%.
Grau de Instrução: Até Fundamental Completo 45,0%; Ensino Médio incompleto ou Completo 37,2%;  Ensino Superior Incompleto ou Completo 17,8%.
Renda: Até 2 salários mínimos 75,0%; De 2 a 5 salários mínimos 17,2%;  Acima de 5 salários mínimos 7,8%
Fonte:  https://www.tse.jus.br/eleicoes/estatisticas/estatisticas-eleitorais e  https://cidades.ibge.gov.br/brasil/rs/panorama (CENSO 2010)";"O trabalho de coleta de dados é acompanhado in loco por supervisores de campo. São selecionados aleatoriamente 15% (quinze por cento) dos questionários para uma verificação posterior com ligações telefônicas para os números indicados nos formulários, em caso de dúvida, o formulário é descartado e o entrevistador chamado para esclarecimentos.";"Em anexo"
"27/10/2022";"05:31:03";2022;9;"Eleições Gerais 2022";"RS";"RS";"RIO GRANDE DO SUL";"RS051622022";"2022-09-24 18:24:58";"N";"22345021000181";"REAL TIME MIDIA LTDA";"REAL TIME BIG DATA";"Governador, Senador";"2022-09-28 00:00:00";"2022-09-29 00:00:00";1000;"10839";"Isabela Zara Cremoneze";"20000,00";"20000,00";"Pesquisa quantitativa, que consiste na realização de entrevistas pessoais, com a aplicação de questionário estruturado junto a uma amostra representativa do eleitorado em estudo. Pesquisa realizada no Estado do Rio Grande do Sul.

";"Representativo do eleitorado da área em estudo, elaborada em três estágios. No primeiro estágio faz-se um sorteio probabilístico dos municípios, onde as entrevistas serão realizadas, pelo método PPT (Probabilidade Proporcional ao Tamanho), tomando o eleitorado como base para tal seleção. 
No segundo estágio faz-se um sorteio probabilístico dos setores censitários, onde as entrevistas serão realizadas, pelo método PPT (Probabilidade Proporcional ao Tamanho), tomando a população de 16 anos ou mais residente nos setores como base para tal seleção. 
No terceiro e último estágio, dentro dos setores sorteados, os respondentes são selecionados através de quotas amostrais proporcionais em função de variáveis significativas, a saber:
 IDADE:
 16-24 (masculino) 12% (feminino) 11%; 
25-34 (masculino) 19% (feminino) 18%;
 35-44 (masculino) 20% (feminino) 19%;
 45-59 (masculino) 25% (feminino) 25%;
 60 e+ (masculino) 24% (feminino) 27%;
INSTRUÇÃO: 
Até Ensino Médio (masculino) 85% (feminino) 80%;
 Ensino Superior (masculino) 15% (feminino) 20%; 
NÍVEL ECONÔMICO: 
Economicamente ativo (masculino) 72% (feminino) 54%;
 Não Economicamente ativo (masculino) 28% (feminino) 46%.
Está prevista eventual ponderação para correção das variáveis sexo e idade, com base nos percentuais anteriormente mencionados, caso ocorram diferenças superiores a 3 pontos percentuais entre o previsto na amostra e a coleta de dados realizada. Para as variáveis de grau de instrução e nível econômico do entrevistado, o fator previsto para ponderação é 1 (resultados obtidos em campo).
 O nível de confiança estimado é de 95% e a margem de erro máxima estimada considerando um modelo de amostragem aleatório simples, é de 3 (três) pontos percentuais para mais ou para menos sobre os resultados encontrados no total da amostra. FONTE DOS DADOS: Censo 2010 | PNADC 2020 | TSE 2022.
";" O trabalho de coleta de dados é acompanhado in loco por supervisores de campo. São selecionados aleatoriamente 15% (quinze por cento) dos questionários para uma verificação posterior com ligações telefônicas para os números indicados nos formulários, em caso de dúvida, o formulário é descartado e o entrevistador chamado para esclarecimentos.";"Será anexado de acordo de acordo a resolução."
"27/10/2022";"05:31:03";2022;9;"Eleições Gerais 2022";"RS";"RS";"RIO GRANDE DO SUL";"RS002522022";"2022-01-11 00:00:00";"N";"22345021000181";"REAL TIME MIDIA LTDA";"REAL TIME BIG DATA";"Governador, Senador";"2022-01-12 00:00:00";"2022-01-14 00:00:00";1000;"10839";"Isabela Zara Cremoneze";"20000,00";"20000,00";"A abordagem utilizada consiste na aplicação de uma amostragem aleatória representativa da população residente no Estado do Rio Grande do Sul, com 16 anos ou mais de idade. A amostra é selecionada respeitando-se quotas proporcionais controladas por região geográfica, sexo e faixa etária, escolaridade e renda de acordo com distribuição da população eleitoral apresentada pelo TSE ( https://www.tse.jus.br/eleicoes/estatisticas/estatisticas-eleitorais) e do CENSO 2010. ";"O plano Amostral segundo os itens exigidos por lei seguem descritos: 
Universo: Eleitorado do Estado do Rio Grande do Sul, com 16 anos ou mais. 
Amostragem - A pesquisa irá entrevistar 1000 eleitores.
Coeficiente de confiança e margem de erro - A amostra a nível municipal tem uma margem de erro de 3,1% para um intervalo e confiança de 95% 
As ponderações em relação a sexo, idade, grau de instrução e nível econômico, estão descritas no questionário refletindo estatisticamente a proporção do eleitorado consultado. Sexo: Masculino 52,5%   Feminino 47,5% Faixa Etária: De 16 a 24 anos 11,4% ; De 25 a 34 anos 18,9%; De 35 a 44 anos 19,2%; De 45 a 59 anos 25,5%; Mais de 60 anos 25,0%. Grau de Instrução: Até Fundamental Completo 45,0%; Ensino Médio incompleto ou Completo 37,2%;  Ensino Superior Incompleto ou Completo 17,8%. Renda: Até 2 salários mínimos 75,0%; De 2 a 5 salários mínimos 17,2%;  Acima de 5 salários mínimos 7,8%
Fonte:  https://www.tse.jus.br/eleicoes/estatisticas/estatisticas-eleitorais e     https://cidades.ibge.gov.br/brasil/rs/panorama (CENSO 2010)

";"O trabalho de coleta de dados é acompanhado in loco por supervisores de campo. São selecionados aleatoriamente 15% (quinze por cento) dos questionários para uma verificação posterior com ligações telefônicas para os números indicados nos formulários, em caso de dúvida, o formulário é descartado e o entrevistador chamado para esclarecimentos.";"anexo"
"27/10/2022";"05:31:03";2022;9;"Eleições Gerais 2022";"RS";"RS";"RIO GRANDE DO SUL";"RS083542022";"2022-08-30 20:20:18";"N";"22345021000181";"REAL TIME MIDIA LTDA";"REAL TIME BIG DATA";"Governador, Senador";"2022-09-02 00:00:00";"2022-09-03 00:00:00";1200;"10839";"Isabela Zara Cremoneze";"20000,00";"20000,00";"Pesquisa quantitativa, que consiste na realização de entrevistas pessoais, com a aplicação de questionário estruturado junto a uma amostra representativa do eleitorado em estudo. Pesquisa realizada no Estado do Rio Grande do Sul.";"Representativo do eleitorado da área em estudo, elaborada em três estágios. No primeiro estágio faz-se um sorteio probabilístico dos municípios, onde as entrevistas serão realizadas, pelo método PPT (Probabilidade Proporcional ao Tamanho), tomando o eleitorado como base para tal seleção. 
No segundo estágio faz-se um sorteio probabilístico dos setores censitários, onde as entrevistas serão realizadas, pelo método PPT (Probabilidade Proporcional ao Tamanho), tomando a população de 16 anos ou mais residente nos setores como base para tal seleção. 
No terceiro e último estágio, dentro dos setores sorteados, os respondentes são selecionados através de quotas amostrais proporcionais em função de variáveis significativas, a saber:
 IDADE:
 16-24 (masculino) 12% (feminino) 11%; 
25-34 (masculino) 19% (feminino) 18%;
 35-44 (masculino) 20% (feminino) 19%;
 45-59 (masculino) 25% (feminino) 25%;
 60 e+ (masculino) 24% (feminino) 27%;
INSTRUÇÃO: 
Até Ensino Médio (masculino) 85% (feminino) 80%;
 Ensino Superior (masculino) 15% (feminino) 20%; 
NÍVEL ECONÔMICO: 
Economicamente ativo (masculino) 72% (feminino) 54%;
 Não Economicamente ativo (masculino) 28% (feminino) 46%.
Está prevista eventual ponderação para correção das variáveis sexo e idade, com base nos percentuais anteriormente mencionados, caso ocorram diferenças superiores a 3 pontos percentuais entre o previsto na amostra e a coleta de dados realizada. Para as variáveis de grau de instrução e nível econômico do entrevistado, o fator previsto para ponderação é 1 (resultados obtidos em campo).
 O nível de confiança estimado é de 95% e a margem de erro máxima estimada considerando um modelo de amostragem aleatório simples, é de 3 (três) pontos percentuais para mais ou para menos sobre os resultados encontrados no total da amostra. FONTE DOS DADOS: Censo 2010 | PNADC 2020 | TSE 2022.
";"O trabalho de coleta de dados é acompanhado in loco por supervisores de campo. São selecionados aleatoriamente 15% (quinze por cento) dos questionários para uma verificação posterior com ligações telefônicas para os números indicados nos formulários, em caso de dúvida, o formulário é descartado e o entrevistador chamado para esclarecimentos.";"Será anexado de acordo com a resolução."
"27/10/2022";"05:31:03";2022;9;"Eleições Gerais 2022";"RS";"RS";"RIO GRANDE DO SUL";"RS080662022";"2022-04-03 00:00:00";"N";"22345021000181";"REAL TIME MIDIA LTDA";"REAL TIME BIG DATA";"Governador, Senador";"2022-04-08 00:00:00";"2022-04-09 00:00:00";1200;"10839";"Isabela Zara Cremoneze";"20000,00";"20000,00";"A abordagem utilizada consiste na aplicação de uma amostragem aleatória representativa da população residente no Estado do Rio Grande do Sul, com 16 anos ou mais de idade. A amostra é selecionada respeitando-se quotas proporcionais controladas por região geográfica, sexo e faixa etária, escolaridade e renda de acordo com distribuição da população eleitoral apresentada pelo TSE ( https://www.tse.jus.br/eleicoes/estatisticas/estatisticas-eleitorais) e do CENSO 2010.";"O plano Amostral segundo os itens exigidos por lei seguem descritos: Universo: Eleitorado do Estado do Rio Grande do Sul, com 16 anos ou mais. Amostragem - A pesquisa irá entrevistar 1200 eleitores. Coeficiente de confiança e margem de erro - A amostra a nível municipal tem uma margem de erro de 3,1% para um intervalo e confiança de 95% As ponderações em relação a sexo, idade, grau de instrução e nível econômico, estão descritas no questionário refletindo estatisticamente a proporção do eleitorado consultado. 
Sexo: Masculino 47,5% Feminino 52,5% Faixa Etária: De 16 a 24 anos 11,4% ; De 25 a 34 anos 18,9%; De 35 a 44 anos 19,2%; De 45 a 59 anos 25,5%; Mais de 60 anos 25,0%. Grau de Instrução: Até Fundamental Completo 45,0%; Ensino Médio incompleto ou Completo 37,2%; Ensino Superior Incompleto ou Completo 17,8%. Renda: Até 2 salários mínimos 75,0%; De 2 a 5 salários mínimos 17,2%; Acima de 5 salários mínimos 7,8% Fonte: https://www.tse.jus.br/eleicoes/estatisticas/estatisticas-eleitorais e https://cidades.ibge.gov.br/brasil/rs/panorama (CENSO 2010)
";"O trabalho de coleta de dados é acompanhado in loco por supervisores. São selecionados aleatoriamente 15% (quinze por cento) dos questionários para uma verificação posterior com ligações telefônicas para os números indicados nos formulários, em caso de dúvida, o formulário é descartado e o entrevistador chamado para esclarecimentos.";"anexo"
